,author,closedAt,number,publishedAt,resourcePath,source,state,text,label
317,{'login': 'iNLyze'},2016-08-18T23:07:14Z,3864,2016-08-16T22:42:25Z,/tensorflow/tensorflow/issues/3864,tensorflow,CLOSED,"Tensorflow r.0.10, CUDA 8.0, cuDNN 5.1 core dumped, CUDA_ERROR_OUT_OF_MEMORY
On running a benchmark with MNIST data on a CNN (source below) tensorflow first complains about memory allocation and then appears to have trouble using cuDNN 5.1
Detailed script and output at the bottom.
Problem appears to affect cuDNN specifically as I could run CUDA examples as well as matmul on tensorflow without problems.
Environment info
Operating System: ubuntu 16.04
uname -a
Linux 4.4.0-34-generic #53-Ubuntu SMP Wed Jul 27 16:06:39 UTC 2016 x86_64 x86_64 x86_64 GNU/Linux
Installed version of CUDA and cuDNN:
ls -l $CUDA_HOME/lib64/libcud*
-rw-r--r-- 1 root root 560184 Aug 15 22:51 /usr/local/cuda/lib64/libcudadevrt.a
lrwxrwxrwx 1 root root 16 Aug 15 22:51 /usr/local/cuda/lib64/libcudart.so -> libcudart.so.8.0
lrwxrwxrwx 1 root root 19 Aug 15 22:51 /usr/local/cuda/lib64/libcudart.so.8.0 -> libcudart.so.8.0.27
-rwxr-xr-x 1 root root 394472 Aug 15 22:51 /usr/local/cuda/lib64/libcudart.so.8.0.27
-rw-r--r-- 1 root root 737516 Aug 15 22:51 /usr/local/cuda/lib64/libcudart_static.a
lrwxrwxrwx 1 root root 13 Aug 15 23:39 /usr/local/cuda/lib64/libcudnn.so -> libcudnn.so.5
lrwxrwxrwx 1 root root 17 Aug 15 23:39 /usr/local/cuda/lib64/libcudnn.so.5 -> libcudnn.so.5.1.5
-rwxr-xr-x 1 root root 79337624 Aug 15 23:39 /usr/local/cuda/lib64/libcudnn.so.5.1.5
-rw-r--r-- 1 root root 69756172 Aug 15 23:39 /usr/local/cuda/lib64/libcudnn_static.a
Environment variables
echo $LD_LIBRARY_PATH
/usr/local/cuda/lib64:/usr/local/cuda/extras/CUPTI/lib64
echo $CUDA_HOME
/usr/local/cuda
echo $PATH
/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games:/snap/bin:/usr/local/cuda/bin/:/usr/local/cuda/bin/
Tensorflow version
Compiled from source, r0.10, built into pip package and installed this pip wheel
Configured with cuDNN path and version set to system default
The output from python -c ""import tensorflow; print(tensorflow.__version__)"".
see /// OUTPUT /// at the end
If installed from source, provide
The commit hash (git rev-parse HEAD)
n.a.
version r0.10
The output of bazel version
bazel version
Build label: 0.3.1-2016-08-15 (@936c2c2)
Build target: bazel-out/local-fastbuild/bin/src/main/java/com/google/devtools/build/lib/bazel/BazelServer_deploy.jar
Build time: Sun Aug 14 23:07:32 2016 (1471216052)
Build timestamp: 1471216052
Build timestamp as int: 1471216052
Steps to reproduce: run this script
import numpy
from keras.datasets import mnist
from keras.models import Sequential
from keras.layers import Dense
from keras.layers import Dropout
from keras.layers import Flatten
from keras.layers.convolutional import Convolution2D
from keras.layers.convolutional import MaxPooling2D
from keras.utils import np_utils
fix random seed for reproducibility
seed = 7
numpy.random.seed(seed)
load data
(X_train, y_train), (X_test, y_test) = mnist.load_data()
reshape to be [samples][channels][width][height]
X_train = X_train.reshape(X_train.shape[0], 1, 28, 28).astype('float32')
X_test = X_test.reshape(X_test.shape[0], 1, 28, 28).astype('float32')
normalize inputs from 0-255 to 0-1
X_train = X_train / 255
X_test = X_test / 255
one hot encode outputs
y_train = np_utils.to_categorical(y_train)
y_test = np_utils.to_categorical(y_test)
num_classes = y_test.shape[1]
define a simple CNN model
def baseline_model():
##### create model
model = Sequential()
model.add(Convolution2D(32, 5, 5, border_mode='valid', input_shape=(1, 28, 28), activation='relu'))
model.add(MaxPooling2D(pool_size=(2, 2)))
model.add(Dropout(0.2))
model.add(Flatten())
model.add(Dense(128, activation='relu'))
model.add(Dense(num_classes, activation='softmax'))
##### Compile model
model.compile(loss='categorical_crossentropy', optimizer='adam', metrics=['accuracy'])
return model
build the model
model = baseline_model()
Fit the model
model.fit(X_train, y_train, validation_data=(X_test, y_test), nb_epoch=10, batch_size=200, verbose=2)
Final evaluation of the model
scores = model.evaluate(X_test, y_test, verbose=0)
print(""CNN Error: %.2f%%"" % (100-scores[1]*100))
///////////// OUTPUT /////////////////
Using TensorFlow backend.
I tensorflow/stream_executor/dso_loader.cc:108] successfully opened CUDA library libcublas.so.8.0 locally
I tensorflow/stream_executor/dso_loader.cc:108] successfully opened CUDA library libcudnn.so.5 locally
I tensorflow/stream_executor/dso_loader.cc:108] successfully opened CUDA library libcufft.so.8.0 locally
I tensorflow/stream_executor/dso_loader.cc:108] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:108] successfully opened CUDA library libcurand.so.8.0 locally
I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:925] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
I tensorflow/core/common_runtime/gpu/gpu_init.cc:102] Found device 0 with properties:
name: GeForce GTX 1070
major: 6 minor: 1 memoryClockRate (GHz) 1.683
pciBusID 0000:01:00.0
Total memory: 7.91GiB
Free memory: 148.69MiB
I tensorflow/core/common_runtime/gpu/gpu_init.cc:126] DMA: 0
I tensorflow/core/common_runtime/gpu/gpu_init.cc:136] 0: Y
I tensorflow/core/common_runtime/gpu/gpu_device.cc:840] Creating TensorFlow device (/gpu:0) -> (device: 0, name: GeForce GTX 1070, pci bus id: 0000:01:00.0)
E tensorflow/stream_executor/cuda/cuda_driver.cc:965] failed to allocate 148.69M (155910144 bytes) from device: CUDA_ERROR_OUT_OF_MEMORY
Train on 60000 samples, validate on 10000 samples
Epoch 1/10
E tensorflow/stream_executor/cuda/cuda_dnn.cc:354] could not create cudnn handle: CUDNN_STATUS_INTERNAL_ERROR
E tensorflow/stream_executor/cuda/cuda_dnn.cc:321] could not destroy cudnn handle: CUDNN_STATUS_BAD_PARAM
F tensorflow/core/kernels/conv_ops.cc:457] Check failed: stream->parent()->GetConvolveAlgorithms(&algorithms)
Aborted (core dumped)",NONE
318,{'login': 'sml0820'},2018-04-22T23:22:41Z,18763,2018-04-21T21:57:29Z,/tensorflow/tensorflow/issues/18763,tensorflow,CLOSED,"Multiple Classes fails in Eager Mode (""tf.keras.Model"")
Bazel version:
N/A
Exact command to reproduce:
Describe the problem
Trying to utilize multiple classes fails in tensorflow eager mode utilizing ""tf.keras.Model"". If I change ""tf.keras.Model"" to ""tfe.Network"" it works - keep in mind I am utilizing tensorflow 1.7. The error I get running the above code results in the error below:
Source code / logs
",NONE
319,{'login': 'kinDSa'},2017-02-27T19:14:02Z,7683,2017-02-20T05:54:43Z,/tensorflow/tensorflow/issues/7683,tensorflow,CLOSED,"Package not Reslove.
Hello,
I am using TensorFlow Android Camera Demo. In TensorFlowInferenceInterface class there are some package not reslove like:
import org.tensorflow.DataType;
import org.tensorflow.Graph;
import org.tensorflow.Session;
import org.tensorflow.Tensor;
import org.tensorflow.TensorFlow;
Can any one help to find out where some thing is missing.",NONE
320,{'login': 'harpribot'},2016-06-28T18:56:24Z,2138,2016-04-27T20:08:35Z,/tensorflow/tensorflow/issues/2138,tensorflow,CLOSED,"embedding_attention_seq2seq fails / embedding_rnn_seq2seq works
Environment info
Operating System: Ubuntu 14.04
Installed version of CUDA and cuDNN: Cuda 7.0 and CUDNN 6.5 v4
So when I use a simple Embedding RNN Sequence to Sequence Model like this
The above implementation works perfectly, but when I just change the model from simple embedding seq2seq to Embedding Attention Seq2Seq, like this,
I get segmentation fault, with absolutely no information. My memory does not run out, neither my CPU, as I tried this with
and still got the same segmentation fault.
I get the same error, and the above configuration can certainly not eat my RAM.
This is a potential bug, if I am not getting something worng. The LSTM and GRU cell just takes the size of the hidden layer as parameter, which is a scaler.
THE BUG REPORT
The Debug result
The Backtrace is attached below
",NONE
321,{'login': 'srinathmadasu'},2017-05-01T18:44:22Z,9570,2017-05-01T14:20:43Z,/tensorflow/tensorflow/issues/9570,tensorflow,CLOSED,"Tensorflow inconsistence results every run
Please go to Stack Overflow for help and support:
http://stackoverflow.com/questions/tagged/tensorflow
If you open a GitHub issue, here is our policy:
It must be a bug or a feature request.
The form below must be filled out.
Here's why we have that policy: TensorFlow developers respond to issues. We want to focus on work that benefits the whole community, e.g., fixing bugs and adding features. Support only helps individuals. GitHub also notifies thousands of people when issues are filed. We want them to see you communicating an interesting problem, rather than being redirected to Stack Overflow.
Exact command to reproduce:
You can obtain the TensorFlow version with
python -c ""import tensorflow as tf; print(tf.GIT_VERSION, tf.VERSION)""
Describe the problem
Describe the problem clearly here. Be sure to convey here why it's a bug in TensorFlow or a feature request.
Source code / logs
Include any logs or source code that would be helpful to diagnose the problem. If including tracebacks, please include the full traceback. Large logs and files should be attached. Try to provide a reproducible test case that is the bare minimum necessary to generate the problem.",NONE
322,{'login': 'leerduo'},2015-11-11T06:19:59Z,96,2015-11-10T16:10:54Z,/tensorflow/tensorflow/issues/96,tensorflow,CLOSED,"tensorflow-0.5.0-cp27-none-linux_x86_64.whl is not a supported wheel on this platform.
Hello,I got the error when i execute:""pip install https://storage.googleapis.com/tensorflow/linux/cpu/tensorflow-0.5.0-cp27-none-linux_x86_64.whl""--------[ tensorflow-0.5.0-cp27-none-linux_x86_64.whl is not a supported wheel on this platform.].",NONE
323,{'login': 'jxua'},2017-07-20T16:56:16Z,11633,2017-07-20T06:50:25Z,/tensorflow/tensorflow/issues/11633,tensorflow,CLOSED,"when connect mnist,download mnist data,show network connection error.
I know if the error show ,just our company can not connect to mnist, can i manual download mnist data, and use it? how can i do this?",NONE
324,{'login': 'ypxie'},2016-05-08T21:49:30Z,2269,2016-05-08T07:10:33Z,/tensorflow/tensorflow/issues/2269,tensorflow,CLOSED,"How to resize one tensor to (e.g., 1.5 * its original shape)?
The tensor shape is not fixed, and can change with different input.",NONE
325,{'login': 'lsorber'},2018-01-23T23:40:32Z,11665,2017-07-21T11:37:38Z,/tensorflow/tensorflow/issues/11665,tensorflow,CLOSED,"Feature request: add a `local_init_feed_dict` to `tf.train.Scaffold`
Exact command to reproduce: See below.
Describe the problem
Feature request: add a local_init_feed_dict to tf.train.Scaffold. It would be useful to be able to create local variables (which are not saved or restored) and have them initialized by a tf.train.MonitoredTrainingSession with a feed_dict. In the example below, the variable X_var is forced to be part of the GLOBAL_VARIABLES collection in order to be able to initialize the variable with a feed_dict. This has the undesirable consequence that the variable will be saved to disk.
Source code / logs
",NONE
326,{'login': 'zuoxingdong'},2016-07-07T16:49:01Z,3185,2016-07-04T14:29:26Z,/tensorflow/tensorflow/issues/3185,tensorflow,CLOSED,"Udacity Notebook with ""None"" kernel
I use Jupyter notebook to open the .ipynb files, but it shows a red ""None"" kernel on top right corner and all lines of code cannot run.
Method I use:
Build a new directory and extract .ipynb files from examples/udacity to the directory
In terminal, run jupyter notebook
",NONE
327,{'login': 'dbakshee'},2018-01-24T20:22:44Z,11099,2017-06-28T04:26:13Z,/tensorflow/tensorflow/issues/11099,tensorflow,CLOSED,"Typo in illustrating figure for XLA/Concatenation operation
Illustrating image for Concatenate
suggests Concat({ 2x4, 2x8 }, dimension=0) is 2x12. Should be dimension=1, and same for the other examples.",FAULT TOLERANCE
328,{'login': 'lijhong'},2017-09-02T19:31:07Z,12764,2017-09-02T12:12:36Z,/tensorflow/tensorflow/issues/12764,tensorflow,CLOSED,"the side &deep model is not good compare with deep model and wide model 
these days ,I'm learning the wide & deep model ,and run the wide_n_deep_tutorial.py, so the anwser looks like this:
XXT@apptruexxnet:~$ python wide_n_deep_tutorial.py --model_type=deep
Training data is downloaded to /tmp/tmpFB4dsd
Test data is downloaded to /tmp/tmpomj5Pi
2017-09-02 20:03:15.713609: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on
your machine and could speed up CPU computations.
2017-09-02 20:03:15.713884: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on
your machine and could speed up CPU computations.
2017-09-02 20:03:15.714050: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on yo
ur machine and could speed up CPU computations.
WARNING:tensorflow:Casting <dtype: 'float32'> labels to bool.
WARNING:tensorflow:Casting <dtype: 'float32'> labels to bool.
model directory = /tmp/tmpWei9wK
accuracy: 0.850071
accuracy_baseline: 0.763774
auc: 0.894038
auc_precision_recall: 0.743199
average_loss: 0.393638
global_step: 2000
label/mean: 0.236226
loss: 39.3179
prediction/mean: 0.242167
XXT@apptruexxnet:~$ python wide_n_deep_tutorial.py --model_type=wide
Training data is downloaded to /tmp/tmpFJdWft
Test data is downloaded to /tmp/tmpjB5nm7
2017-09-02 20:01:09.197612: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on
your machine and could speed up CPU computations.
2017-09-02 20:01:09.197906: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on
your machine and could speed up CPU computations.
2017-09-02 20:01:09.198072: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on yo
ur machine and could speed up CPU computations.
WARNING:tensorflow:Casting <dtype: 'float32'> labels to bool.
WARNING:tensorflow:Casting <dtype: 'float32'> labels to bool.
model directory = /tmp/tmpuPHsDx
accuracy: 0.835391
accuracy_baseline: 0.763774
auc: 0.882763
auc_precision_recall: 0.694257
average_loss: 0.352975
global_step: 2000
label/mean: 0.236226
loss: 35.2563
prediction/mean: 0.240918
XXT@apptruexxnet:~$ python wide_n_deep_tutorial.py
Training data is downloaded to /tmp/tmpDdWc_T
Test data is downloaded to /tmp/tmpFF0PZJ
2017-09-02 20:00:08.334742: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on
your machine and could speed up CPU computations.
2017-09-02 20:00:08.335105: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on
your machine and could speed up CPU computations.
2017-09-02 20:00:08.335273: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on yo
ur machine and could speed up CPU computations.
WARNING:tensorflow:Casting <dtype: 'float32'> labels to bool.
WARNING:tensorflow:Casting <dtype: 'float32'> labels to bool.
model directory = /tmp/tmpq2M7SE
accuracy: 0.820834
accuracy_baseline: 0.763774
auc: 0.850518
auc_precision_recall: 0.676198
average_loss: 0.424271
global_step: 2000
label/mean: 0.236226
loss: 42.3776
prediction/mean: 0.256489
I don't know why looks likes this, so someone can help me? thank you.",PERFORMANCE
329,{'login': 'apiro'},2018-03-01T19:00:43Z,17358,2018-03-01T15:33:26Z,/tensorflow/tensorflow/issues/17358,tensorflow,CLOSED,"Distributed training: Evaluation and inference best practices
I understand tensorflow distributed training and I implemented my own script.
What I want to do now is to integrate the possibility of assigning some workers the task of asynchronously evaluate the model.
Let's say we have 6 workers, what I want to do is to use 4 of them to do asynchronous training, one to periodically evaluate the model and another one to periodically make inference on it.
My intuition to achieve this goal is to do the following:
Now, what about the evaluation and inference sessions?
For training, I can use tf.train.MonitoredTrainingSession, but for evaluation and inference I don't see such a cozy solution and the only possibility that I see is to use tf.Session.
Regarding the actual evaluation and inference loop, I thought to use a while loop inside which the worker periodically calls eval_model.eval(...) or infer_model.infer(...), but this means that the evaluation is performed considering the time and not considering the global_step and the only meaning that I can give to ""periodically"" is to sleep the thread.
What do you think about this solution? Is it the correct way to asynchronously perform training, evaluation, and inference?
Alberto",NONE
330,{'login': 'orpillar'},2017-11-03T01:45:06Z,14170,2017-11-02T03:23:27Z,/tensorflow/tensorflow/issues/14170,tensorflow,CLOSED,"List of functions could be improved with ""const std::string&"" or ""std::string&"" instead ""std::string""
After a quick scan in the latest tensorflow ""master"" branch, here is the list of functions which could improve passing parameter by ""std::string"":
After a quick scan in the latest tensorflow ""master"" branch, here is the list of functions which could improve passing parameter by ""std::string"":
c/c_api_function.cc: static string Normalize(string name);
Suggestion: string& name;
c/c_api_function.cc:string NodeNameMapping::Normalize(string name) {
Suggestion: string& name
compiler/jit/graph_to_functiondef.cc: string NormalizeHelper(string name) const;
Suggestion: string& name
compiler/jit/graph_to_functiondef.cc: string UniquifyHelper(string name);
Suggestion: const string&
compiler/jit/graph_to_functiondef.cc:string NodeNameMapping::NormalizeHelper(string name) const {
Suggestion: string& name
compiler/jit/graph_to_functiondef.cc:string NodeNameMapping::UniquifyHelper(string name) {
Suggestion: const string&
compiler/tf2xla/dump_graph.cc:string MakeUniquePath(string name) {
Suggestion: string& name
compiler/xla/service/llvm_ir/llvm_util.cc:string IrName(string a) {
Suggestion: string& a
compiler/xla/service/llvm_ir/llvm_util.cc:string SanitizeFunctionName(string function_name) {
Suggestion: string& function_name
compiler/xla/service/llvm_ir/llvm_util.h:string IrName(string a);
Suggestion: string& a
compiler/xla/service/llvm_ir/llvm_util.h:string SanitizeFunctionName(string function_name);
Suggestion: string& function_name
compiler/xla/util.cc:string SanitizeFileName(string file_name) {
Suggestion: string& file_name
compiler/xla/util.h:string SanitizeFileName(string file_name);
Suggestion: string& file_name
contrib/verbs/rdma.cc:RdmaBuffer::RdmaBuffer(RdmaChannel* channel, string name)
Suggestion: const string& name
contrib/verbs/rdma.cc:RdmaAckBuffer::RdmaAckBuffer(RdmaChannel* channel, string name)
Suggestion: const string& name
contrib/verbs/rdma.cc:RdmaMessageBuffer::RdmaMessageBuffer(RdmaChannel* channel, string name)
Suggestion: const string& name
contrib/verbs/rdma.cc:RdmaTensorBuffer::RdmaTensorBuffer(RdmaChannel* channel, string name)
Suggestion: const string& name
contrib/verbs/rdma.h: explicit RdmaBuffer(RdmaChannel* channel, string name);
Suggestion: const string& name
contrib/verbs/rdma.h: explicit RdmaAckBuffer(RdmaChannel* channel, string name);
Suggestion: const string& name
contrib/verbs/rdma.h: explicit RdmaMessageBuffer(RdmaChannel* channel, string name);
Suggestion: const string& name
contrib/verbs/rdma.h: explicit RdmaTensorBuffer(RdmaChannel* channel, string name);
Suggestion: const string& name
core/common_runtime/step_stats_collector.cc:static int ExtractGpuWithStreamAll(string device_name) {
Suggestion: string& device_name
core/common_runtime/step_stats_collector.cc:static int ExtractGpuWithoutStream(string device_name) {
Suggestion: string& device_name
core/kernels/ops_util.cc:string SanitizeThreadSuffix(string suffix) {
Suggestion: const string& suffix
core/kernels/ops_util.h:string SanitizeThreadSuffix(string suffix);
Suggestion: const string& suffix
core/kernels/xsmm_conv2d.cc:static void chk_libxsmm_err(libxsmm_dnn_err_t status, string msg) {
Suggestion: const string& msg
stream_executor/platform.cc:PlatformKind PlatformKindFromString(string kind) {
Suggestion: const string& kind
stream_executor/platform.h:PlatformKind PlatformKindFromString(string platform_string);
Suggestion: const string& platform_string
",NONE
